Planet: {x: 703.2291046309314, y: 392.06130840454233, z: 814.9882559583394}, Habitable: false, Surface Area: 0
Monster: {x: 385.08306242117453, y: 376.9838883446741, z: 59.431439789809026}
Monster: {x: 881.6238334599605, y: 782.1908560616699, z: 629.3138901620694}
Monster: {x: 843.1245404006593, y: 246.09802553847882, z: 784.979119961158}
Monster: {x: 209.97867410116712, y: 538.8861336104464, z: 292.08838518260416}
Monster: {x: 400.9826110970482, y: 893.1369572372834, z: 341.9285814938236}
Monster: {x: 409.900459663745, y: 438.9162739083361, z: 129.08278228249648}
Monster: {x: 389.38496534081503, y: 948.5727284349695, z: 638.1843323385308}
Monster: {x: 785.0868818263026, y: 911.0469010798934, z: 692.6768499297353}
Monster: {x: 75.37757588459559, y: 560.2606110239606, z: 562.1036383099955}
Monster: {x: 659.27163019767, y: 358.43262185482814, z: 644.2486457112309}
Monster: {x: 476.4920073493435, y: 677.4107979884467, z: 992.6201303271265}
Monster: {x: 243.23207323611285, y: 649.5914289956801, z: 98.9622480013963}
Monster: {x: 999.9854401779, y: 783.41007831718, z: 28.40115885155314}
Monster: {x: 495.57713405576243, y: 52.78626338086312, z: 841.5746261236233}
Monster: {x: 732.9585340246427, y: 212.74807285151542, z: 979.7992068376682}
Monster: {x: 498.1695106764528, y: 393.9684778804111, z: 149.12707661386372}
Monster: {x: 119.17928685951252, y: 63.00942959618783, z: 337.0972093833695}
Monster: {x: 278.3005441305897, y: 126.34186336803288, z: 507.79949435368076}
Monster: {x: 368.2687901352819, y: 304.4239838952525, z: 543.3036800197688}
Monster: {x: 386.7676112528775, y: 955.3618184188739, z: 275.7016201604614}
Monster: {x: 822.2096395875327, y: 771.6049186952249, z: 912.5905029436503}
Monster: {x: 311.9828712089636, y: 277.2123798025052, z: 869.3995288223051}
Monster: {x: 943.3111234876978, y: 722.7242420944389, z: 944.4254309589415}
Monster: {x: 552.3620950156665, y: 197.99306576817256, z: 473.9960533439873}
Monster: {x: 758.5650461785705, y: 387.2728651029813, z: 269.85512860193575}
Monster: {x: 206.56299640992515, y: 513.2971738349507, z: 180.17573356614025}
Monster: {x: 574.7713579887997, y: 63.94989922046079, z: 951.7864514258827}
Monster: {x: 939.6035153906954, y: 101.74334195470536, z: 620.2627961974836}
Monster: {x: 684.6411551174651, y: 275.6957546930585, z: 494.97122661205407}
Monster: {x: 426.7246714251691, y: 288.4936727895402, z: 83.48073890652552}
Monster: {x: 396.1991429296523, y: 978.4701633776065, z: 444.8240915371122}
Monster: {x: 238.67075228778978, y: 827.7185875662811, z: 953.3616429892946}
Monster: {x: 698.9019107696059, y: 46.80798533672137, z: 482.18438139989627}
Monster: {x: 520.1622808579458, y: 152.26876508640274, z: 650.9041811581747}
Monster: {x: 189.64051960257012, y: 209.00123285668414, z: 138.00324795273778}
Monster: {x: 210.00475589516765, y: 546.963885598182, z: 336.7521688091093}
Monster: {x: 752.576004473501, y: 438.49439839765193, z: 708.097222109227}
Monster: {x: 716.096688028669, y: 64.44439424197013, z: 330.7920636214818}
Monster: {x: 358.24057578844884, y: 368.12632477191534, z: 573.4800331772758}
Monster: {x: 927.0091562105398, y: 784.6117348147468, z: 800.4050149673776}
Monster: {x: 826.1858756442138, y: 917.4155452614938, z: 634.8324547855775}
Monster: {x: 250.46888977071634, y: 190.1460643860198, z: 750.8732902548445}
Monster: {x: 493.93650124115874, y: 789.2279204158974, z: 101.61956329045019}
Monster: {x: 302.45998673172767, y: 807.6759089855079, z: 256.62586191839256}
Monster: {x: 146.38174316157705, y: 703.2961819624934, z: 748.0467772361914}
Monster: {x: 243.61093817925638, y: 750.7471682836629, z: 765.788463132532}
Monster: {x: 140.35295708888196, y: 221.04931475685373, z: 611.4258207361534}
Monster: {x: 507.5180727526005, y: 809.9942773430424, z: 423.5563440477927}
Monster: {x: 239.37322259962258, y: 248.56262771012604, z: 350.1209445673468}
Monster: {x: 811.0223987489264, y: 636.6437674210397, z: 976.9541730595553}
Monster: {x: 743.5465222626702, y: 927.3628412778736, z: 408.6135903571202}
Monster: {x: 790.2890230397605, y: 537.0967167910247, z: 213.7202572070389}
Monster: {x: 108.82168518075241, y: 184.8189513080618, z: 547.5530292160515}
Monster: {x: 491.9099615325768, y: 625.4124345671144, z: 221.21928880998487}
Monster: {x: 597.9329321367859, y: 772.1878324279396, z: 60.85459289942597}
Monster: {x: 702.415441910023, y: 923.9297101892316, z: 360.81910274762885}
Monster: {x: 993.3583129785404, y: 632.7809193628666, z: 285.10678899642295}
Monster: {x: 528.6071585265998, y: 456.80794342692076, z: 169.56279836380995}
Monster: {x: 281.92370898360707, y: 423.60911722092595, z: 376.6526301367312}
Monster: {x: 253.3816329801819, y: 256.2850743172351, z: 618.715717985423}
Monster: {x: 252.3453425354556, y: 854.2628324665964, z: 814.6875252248116}
Monster: {x: 986.3184844357725, y: 285.3019206198712, z: 488.51129807301083}
Monster: {x: 614.0520224030874, y: 450.2999463155739, z: 921.7034603951588}
Monster: {x: 111.37688126222866, y: 503.28426391508384, z: 629.0348694001335}
Monster: {x: 317.95451593248123, y: 40.39602689205823, z: 734.5557097467654}
Monster: {x: 824.1517867222888, y: 14.399163759281963, z: 750.8936009522662}
Monster: {x: 158.1883020320345, y: 95.73448494797132, z: 977.7757873281594}
Monster: {x: 856.241633234053, y: 873.9014044057499, z: 951.6674239036846}
Monster: {x: 504.4017001879286, y: 730.9690023208051, z: 741.666022625386}
Monster: {x: 21.489109783469075, y: 593.5741206472702, z: 852.3342945971694}
Monster: {x: 282.555810303293, y: 305.6223697992535, z: 615.309549459605}
Monster: {x: 27.660718592332103, y: 334.2979669592405, z: 786.2832902504033}
Monster: {x: 834.6767729441376, y: 777.2637896210792, z: 285.7087079676135}
Monster: {x: 974.9888599239514, y: 460.5696124564751, z: 601.9893988932479}
Monster: {x: 708.741206499204, y: 307.2791039827829, z: 268.9122851276491}
Monster: {x: 414.9437078164038, y: 29.08181481769523, z: 762.982330333885}
Monster: {x: 580.2617662091693, y: 303.83025897637907, z: 860.5966591779124}
Monster: {x: 512.2198232949202, y: 220.01189704909606, z: 910.5142738650227}
Monster: {x: 943.4043492540194, y: 929.1371413074436, z: 80.94764169423763}
Monster: {x: 100.82369027495086, y: 515.6260703418478, z: 139.42119409114605}
Monster: {x: 211.09956441746868, y: 819.5872962511642, z: 297.27384744977803}
Monster: {x: 633.18170135978, y: 833.7155911201793, z: 20.607405431162682}
Monster: {x: 294.5166498899769, y: 864.1126981643463, z: 684.8957804142193}
Monster: {x: 871.8861667792817, y: 535.3701243534483, z: 532.4507795511424}
Monster: {x: 139.19185790639887, y: 455.8445300012026, z: 383.16729153895324}
Monster: {x: 772.1800361315137, y: 522.6433608830563, z: 874.7089652073248}
Monster: {x: 281.27144310935637, y: 982.983708224306, z: 94.07373317089096}
Monster: {x: 634.8418077069882, y: 436.94576795322007, z: 485.27690087972843}
Monster: {x: 888.1140217317278, y: 220.74481820961256, z: 415.13427422543157}
Monster: {x: 521.8380953821495, y: 725.7980557563457, z: 516.3916016043383}
Monster: {x: 74.29753240828663, y: 830.4271478038847, z: 286.02737871280914}
Monster: {x: 733.8328117866548, y: 36.99380714623612, z: 219.905441132104}
Monster: {x: 671.8983598412378, y: 630.7464157360123, z: 410.78619859821265}
Monster: {x: 824.1842678079445, y: 871.4225943098863, z: 747.206055851761}
Monster: {x: 553.9246798536168, y: 995.1224633209088, z: 318.9088267579441}
Monster: {x: 188.84868151835255, y: 879.0463081972923, z: 630.8842230655971}
Monster: {x: 53.62210412724333, y: 589.6273817506527, z: 159.43666715502425}
Monster: {x: 106.04133016690965, y: 427.53084382944076, z: 509.6709673214246}
Monster: {x: 80.7190529901376, y: 329.79139065808425, z: 508.9937162310634}
Monster: {x: 327.0448291954082, y: 396.6039528901335, z: 77.72590492664366}
Monster: {x: 786.7561429195598, y: 103.80814530934934, z: 894.5175665512686}
Monster: {x: 175.2352506114525, y: 424.29628843773236, z: 808.7896001640833}
Monster: {x: 829.8496081581854, y: 854.0775899194293, z: 126.74131181810222}
Monster: {x: 598.3592490534242, y: 970.6485312680002, z: 102.59419450052687}
Monster: {x: 507.7192415230238, y: 346.66060752255424, z: 266.7392031548064}
Monster: {x: 560.7149551175323, y: 467.97582823259984, z: 428.5488826924211}
Monster: {x: 470.73149898881985, y: 139.08473146730736, z: 599.2201280250995}
Monster: {x: 474.296573649575, y: 140.5669006264372, z: 407.1314570871354}
Monster: {x: 737.7401562265628, y: 158.62735796385508, z: 668.8117084271483}
Monster: {x: 426.7482648736531, y: 646.2188842582219, z: 682.8223944700143}
Monster: {x: 7.27206831361471, y: 837.3323675990192, z: 489.7608360759045}
Monster: {x: 635.9662558276344, y: 80.07323278961609, z: 957.8358249380232}
Monster: {x: 320.72483818290823, y: 707.8836690632737, z: 63.525911157856996}
Monster: {x: 822.5912693309458, y: 908.0025987137464, z: 284.1047581105687}
Monster: {x: 667.3571208700482, y: 366.3657618299119, z: 694.9853035461757}
Monster: {x: 341.93454996767514, y: 953.2175824588543, z: 342.6279966828545}
Monster: {x: 699.6219412398794, y: 932.0739536391334, z: 506.0885977166061}
Monster: {x: 668.2013288476231, y: 608.8030606810956, z: 234.39658285639186}
Monster: {x: 885.1951256216169, y: 767.9247935747082, z: 29.289453115737718}
Monster: {x: 77.96086800091074, y: 12.244245697218714, z: 910.2846355511898}
Monster: {x: 502.8570113607755, y: 847.763825736819, z: 190.26272419627577}
Monster: {x: 667.4186599314429, y: 136.22207239784933, z: 98.49650468792271}
Monster: {x: 51.36120322134663, y: 428.86298380081314, z: 15.029357380983654}
Monster: {x: 588.3186453963644, y: 440.5525669305228, z: 703.635134947241}
Monster: {x: 678.1502611279464, y: 437.6286674353875, z: 655.180034305217}
Monster: {x: 905.6709398148846, y: 191.47550184115914, z: 332.9662698736886}
Monster: {x: 532.5894517171046, y: 577.5290044697849, z: 230.04366523503862}
Monster: {x: 200.3047661667403, y: 708.3257018918057, z: 373.4261810520929}
Monster: {x: 687.0402912490412, y: 379.68034312404717, z: 125.4548946431897}
Monster: {x: 600.0888579788121, y: 510.6533882451527, z: 592.9003418079828}
Monster: {x: 605.4885612027527, y: 704.5648189631477, z: 3.9476372143212313}
Monster: {x: 279.81927595243275, y: 526.2676825960249, z: 729.1048149304133}
Monster: {x: 444.94473623441365, y: 610.2214901515856, z: 0.7423078064856536}
Monster: {x: 368.861674931954, y: 452.277958169246, z: 272.1634395590875}
Monster: {x: 738.300704646794, y: 2.83430409162011, z: 222.74106961623397}
Monster: {x: 58.24053846627142, y: 620.2788881335557, z: 536.8241189558274}
Monster: {x: 155.93308260888384, y: 330.4311469829455, z: 677.9897058961216}
Monster: {x: 446.549381834944, y: 654.966695152947, z: 885.6345672437724}
Monster: {x: 317.00856343876336, y: 404.4573416187067, z: 193.77947189501498}
Monster: {x: 105.76681304200241, y: 266.78061129293076, z: 160.15713957325795}
Monster: {x: 965.6139748901252, y: 496.39543600510063, z: 157.3533566728713}
Monster: {x: 511.8544959642231, y: 393.972629998544, z: 773.7766661554073}
Monster: {x: 785.9490352175924, y: 365.48564154647977, z: 344.3995474542085}
Monster: {x: 111.40844434019526, y: 683.7824133651264, z: 69.2367116866428}
Monster: {x: 593.9218264836109, y: 753.296856656222, z: 809.5335475789627}
Monster: {x: 571.1796597954724, y: 918.6348126286707, z: 718.0058727325686}
Monster: {x: 168.22605069227504, y: 941.9115143796286, z: 642.4589745176801}
Monster: {x: 554.0240366339144, y: 318.75008467715026, z: 181.8091807771951}
Monster: {x: 176.81665939464608, y: 273.46018195033264, z: 511.1813441005042}
Monster: {x: 885.4588277342334, y: 800.6661309297716, z: 692.8120399992162}
Monster: {x: 947.9636068106477, y: 76.51480766820274, z: 755.4773242977831}
Monster: {x: 553.4701676664506, y: 565.9561398765953, z: 772.7972085208407}
Monster: {x: 799.7930537055445, y: 561.2552204737083, z: 504.3804357090018}
Monster: {x: 191.42315069456538, y: 604.7704062555732, z: 929.4622271014066}
Monster: {x: 481.6956336996343, y: 573.6622398329006, z: 220.82255084438685}
Monster: {x: 494.96181407897643, y: 603.6088264582224, z: 125.41565492669338}
Monster: {x: 179.14058869803594, y: 873.2266218811213, z: 998.9839857061964}
Monster: {x: 431.6302524607212, y: 422.03466722428607, z: 960.5791529714191}
Monster: {x: 754.817137610861, y: 265.6758867959088, z: 284.7968106231384}
Monster: {x: 714.5420312602009, y: 848.5711133750484, z: 971.7635529727622}
Monster: {x: 202.53652851429172, y: 782.5109639904135, z: 166.88499655589473}
Monster: {x: 554.8515172585129, y: 854.4409351406861, z: 574.5130514941934}
Monster: {x: 200.91709286761383, y: 591.3648307210118, z: 281.92101984912154}
Monster: {x: 316.00480197876556, y: 52.77301992674421, z: 268.7447190608199}
Monster: {x: 602.8747574388877, y: 110.02749952130708, z: 963.7395668744587}
Monster: {x: 218.24629559160357, y: 123.48001738178316, z: 202.48187873097658}
Monster: {x: 50.483098067200636, y: 413.6694879561924, z: 75.61891820247956}
Monster: {x: 852.255858617228, y: 135.99724305208528, z: 546.6183959844468}
Monster: {x: 137.1629567062469, y: 880.0356529464354, z: 797.9433602040282}
Monster: {x: 694.9742230950002, y: 277.2358318730033, z: 830.1055596976856}
Monster: {x: 717.9006345442971, y: 726.8915339189501, z: 696.7453656255313}
Monster: {x: 661.7570112944386, y: 820.6571680480004, z: 580.4223171829559}
Monster: {x: 449.22715997045805, y: 442.16137094490813, z: 577.7157032077718}
Monster: {x: 973.9093061190873, y: 724.3595143690911, z: 502.56261257606695}
Monster: {x: 256.82100704810387, y: 862.1484772503862, z: 944.1624194117311}
Monster: {x: 321.28186016455885, y: 220.91798757983483, z: 510.00677433043063}
Monster: {x: 555.0008343056932, y: 13.041001754965365, z: 419.7469829648541}
Monster: {x: 684.5578442455211, y: 693.7558664889502, z: 821.0850714612845}
Monster: {x: 821.6571140517435, y: 941.1164568289298, z: 91.25568993026411}
Monster: {x: 390.14149818245335, y: 335.50218748687996, z: 31.47044687149436}
Monster: {x: 706.9025647871747, y: 220.25283562885357, z: 412.67381850292327}
Monster: {x: 332.59837124093616, y: 527.8573879371089, z: 605.8680159599163}
Monster: {x: 559.1873318945635, y: 315.02790174046936, z: 606.2257407953831}
Monster: {x: 416.6800850605006, y: 909.6652091915487, z: 956.6778496897368}
Monster: {x: 42.87536922110835, y: 587.8866703331116, z: 917.290027409013}
Monster: {x: 392.71839228126447, y: 776.5423700509995, z: 774.8698462378734}
Monster: {x: 475.5135696030719, y: 527.9130408256301, z: 494.051993308408}
Monster: {x: 843.2955301154619, y: 447.668156460568, z: 563.642645812982}
Monster: {x: 310.31562059024066, y: 104.03364974585693, z: 266.9288001569894}
Monster: {x: 238.76888115465843, y: 892.4093244966384, z: 307.5236789057476}
Monster: {x: 203.623289670545, y: 543.3654278158657, z: 664.6846630933492}
Monster: {x: 510.11434507315, y: 449.5259074525484, z: 73.19925876740751}
Monster: {x: 620.3218528190238, y: 64.88535986172383, z: 20.050471392964788}
Monster: {x: 142.482336568027, y: 890.0179346432973, z: 355.9724821260424}
Monster: {x: 142.07273442532363, y: 156.60524797429076, z: 689.9300500934919}
Monster: {x: 881.4313448799874, y: 871.6237819832744, z: 908.4962411232782}
Monster: {x: 624.3421416813633, y: 772.2616692536957, z: 514.086109580792}
Monster: {x: 136.23662243857714, y: 933.7938960606675, z: 887.9710653546787}
Monster: {x: 438.7521376669741, y: 126.54998976548603, z: 255.78320831972556}
Monster: {x: 193.0469577407814, y: 922.0550321102605, z: 907.2215805636579}
Monster: {x: 140.0231121334894, y: 361.52175584978454, z: 69.98591811607491}
Monster: {x: 666.1936759971175, y: 381.5278368729438, z: 814.1132720224559}
Monster: {x: 667.4527406298163, y: 615.4461105167226, z: 553.9250050748192}
Monster: {x: 656.120202584787, y: 398.66444744363696, z: 98.47424589016285}
Monster: {x: 30.11863589945363, y: 969.1074561467324, z: 395.76478067123657}
Monster: {x: 983.0614693607138, y: 38.06421424209172, z: 42.39534996562999}
Monster: {x: 357.9426744906391, y: 495.8214126440896, z: 195.80877918011132}
Monster: {x: 810.7432671481192, y: 198.62075803386614, z: 736.9764158467232}
Monster: {x: 545.5743705217737, y: 932.7937018831003, z: 121.7127415765169}
Monster: {x: 518.5614686730231, y: 248.45346937800517, z: 215.73430876166077}
Monster: {x: 26.631596465285902, y: 753.6004717628158, z: 643.9931853210368}
Monster: {x: 360.4378418169345, y: 272.46452981653624, z: 60.48823472837639}
Monster: {x: 765.9871467409345, y: 458.8294196162157, z: 783.1401196779508}
Monster: {x: 578.0517393900892, y: 568.5749258774883, z: 828.8373753234453}
Monster: {x: 451.9562251818725, y: 972.9207195558664, z: 211.17755616032375}
Monster: {x: 347.0242043402323, y: 124.36177470640186, z: 784.8860695645554}
Monster: {x: 607.8635632151486, y: 268.8945505230622, z: 328.57496074510874}
Monster: {x: 476.0221451579547, y: 919.2627163604578, z: 182.06295188383214}
Monster: {x: 913.5503790147988, y: 576.2724128995183, z: 126.47013097105054}
Monster: {x: 608.848820290586, y: 488.48519813166735, z: 44.93295276201903}
Monster: {x: 60.83761550843248, y: 457.74940634591445, z: 149.59897778062324}
Monster: {x: 412.8416399556099, y: 903.1377583562559, z: 943.8887234882991}
Monster: {x: 571.5599219264493, y: 439.85318333589186, z: 595.4758500349446}
Monster: {x: 144.0335197644489, y: 266.0778016318828, z: 410.9011934818898}
Monster: {x: 226.8801076099538, y: 787.309159342777, z: 18.808360810235403}
Monster: {x: 830.921633159622, y: 592.4277643271056, z: 691.5222341661391}
Monster: {x: 247.9088024787106, y: 741.7516481948461, z: 882.1429476406856}
Monster: {x: 565.5727471710303, y: 100.34417089241555, z: 772.729194098416}
Monster: {x: 850.4644869085331, y: 733.9432798333335, z: 428.38705328410873}
Monster: {x: 862.0271895264044, y: 692.4952506144373, z: 902.0897797416008}
